state_name,county_name,emp0A01_BS,year,quarter,countyreal,censusdiv,FIPS,msa,pop,white,black,hs,col,medinc,pov,nssi,first_treat,treat,lemp,lpop,lmedinc,region
Colorado,Arapahoe,9178,2002,1,8005,8,8005,1,487.967,.7990000152587891,.0769999980926514,.5629999923706055,.3520000076293945,50.748,.0640000009536743,3381,2007,1,9.124564594954778,6.190247780615793,3.926872208278352,4
Colorado,Arapahoe,8315,2003,1,8005,8,8005,1,487.967,.7990000152587891,.0769999980926514,.5629999923706055,.3520000076293945,50.748,.0640000009536743,3381,2007,1,9.025816391627028,6.190247780615793,3.926872208278352,4
Colorado,Arapahoe,7322,2004,1,8005,8,8005,1,487.967,.7990000152587891,.0769999980926514,.5629999923706055,.3520000076293945,50.748,.0640000009536743,3381,2007,1,8.898638793680181,6.190247780615793,3.926872208278352,4
Colorado,Arapahoe,7487,2005,1,8005,8,8005,1,487.967,.7990000152587891,.0769999980926514,.5629999923706055,.3520000076293945,50.748,.0640000009536743,3381,2007,1,8.920923462230686,6.190247780615793,3.926872208278352,4
Colorado,Arapahoe,7470,2006,1,8005,8,8005,1,487.967,.7990000152587891,.0769999980926514,.5629999923706055,.3520000076293945,50.748,.0640000009536743,3381,2007,1,8.918650278126863,6.190247780615793,3.926872208278352,4
Colorado,Arapahoe,7810,2007,1,8005,8,8005,1,487.967,.7990000152587891,.0769999980926514,.5629999923706055,.3520000076293945,50.748,.0640000009536743,3381,2007,1,8.963160242833732,6.190247780615793,3.926872208278352,4
Colorado,Archuleta,181,2001,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.198497031265826,2.292332716529694,3.418316673469544,4
Colorado,Archuleta,193,2002,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.262690188904886,2.292332716529694,3.418316673469544,4
Colorado,Archuleta,196,2003,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.278114659230517,2.292332716529694,3.418316673469544,4
Colorado,Archuleta,198,2004,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.288267030694535,2.292332716529694,3.418316673469544,4
Colorado,Archuleta,216,2005,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.375278407684165,2.292332716529694,3.418316673469544,4
Colorado,Archuleta,231,2006,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.442417710521793,2.292332716529694,3.418316673469544,4
Colorado,Archuleta,308,2007,1,8007,8,8007,1,9.898,.8830000305175781,.0040000000596046,.6120000076293945,.1970000076293945,30.518,.1369999980926514,109,2007,1,5.730099782973574,2.292332716529694,3.418316673469544,4
Colorado,Bent,23,2001,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,3.13549421592915,1.791426080326817,3.274386214795769,4
Colorado,Bent,39,2002,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,3.663561646129646,1.791426080326817,3.274386214795769,4
Colorado,Bent,32,2003,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,3.465735902799727,1.791426080326817,3.274386214795769,4
Colorado,Bent,27,2004,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,3.295836866004329,1.791426080326817,3.274386214795769,4
Colorado,Bent,20,2005,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,2.995732273553991,1.791426080326817,3.274386214795769,4
Colorado,Bent,19,2006,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,2.94443897916644,1.791426080326817,3.274386214795769,4
Colorado,Bent,11,2007,1,8011,8,8011,1,5.998,.795,.0370000004768372,.5809999656677246,.1460000038146973,26.427,.245,212,2007,1,2.397895272798371,1.791426080326817,3.274386214795769,4
Colorado,Boulder,5381,2001,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.590629509489419,5.67431246847217,3.916911039500922,4
Colorado,Boulder,4543,2002,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.421342865759403,5.67431246847217,3.916911039500922,4
Colorado,Boulder,4048,2003,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.305978210967302,5.67431246847217,3.916911039500922,4
Colorado,Boulder,3655,2004,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.203851372183879,5.67431246847217,3.916911039500922,4
Colorado,Boulder,3613,2005,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.19229373114764,5.67431246847217,3.916911039500922,4
Colorado,Boulder,3641,2006,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.200013648175434,5.67431246847217,3.916911039500922,4
Colorado,Boulder,3691,2007,1,8013,8,8013,1,291.288,.885,.0089999997615814,.4920000457763672,.4209999847412109,50.245,.0780000019073486,2373,2007,1,8.213652703029998,5.67431246847217,3.916911039500922,4
Colorado,Chaffee,348,2001,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.852202479774474,2.787600479860219,3.430141108051933,4
Colorado,Chaffee,333,2002,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.808142489980444,2.787600479860219,3.430141108051933,4
Colorado,Chaffee,327,2003,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.789960170897253,2.787600479860219,3.430141108051933,4
Colorado,Chaffee,265,2004,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.579729825986222,2.787600479860219,3.430141108051933,4
Colorado,Chaffee,304,2005,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.717027701406222,2.787600479860219,3.430141108051933,4
Colorado,Chaffee,291,2006,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.673323267171493,2.787600479860219,3.430141108051933,4
Colorado,Chaffee,319,2007,1,8015,8,8015,1,16.242,.909000015258789,.0160000002384186,.6580000019073486,.1519999980926514,30.881,.1310000038146973,197,2007,1,5.765191102784844,2.787600479860219,3.430141108051933,4
Colorado,Cheyenne,30,2001,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.401197381662155,.8024499154503955,3.548064457471708,4
Colorado,Cheyenne,41,2002,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.713572066704308,.8024499154503955,3.548064457471708,4
Colorado,Cheyenne,33,2003,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.49650756146648,.8024499154503955,3.548064457471708,4
Colorado,Cheyenne,26,2004,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.258096538021482,.8024499154503955,3.548064457471708,4
Colorado,Cheyenne,23,2005,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.13549421592915,.8024499154503955,3.548064457471708,4
Colorado,Cheyenne,28,2006,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.332204510175204,.8024499154503955,3.548064457471708,4
Colorado,Cheyenne,28,2007,1,8017,8,8017,1,2.231,.9290000152587891,.005,.6890000343322754,.1189999961853027,34.746,.1080000019073486,16,2007,1,3.332204510175204,.8024499154503955,3.548064457471708,4
Colorado,Clear Creek,173,2001,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,5.153291594497779,2.232377197950549,4.034895291077038,4
Colorado,Clear Creek,161,2002,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,5.081404364984463,2.232377197950549,4.034895291077038,4
Colorado,Clear Creek,148,2003,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,4.997212273764115,2.232377197950549,4.034895291077038,4
Colorado,Clear Creek,161,2004,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,5.081404364984463,2.232377197950549,4.034895291077038,4
Colorado,Clear Creek,120,2005,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,4.787491742782046,2.232377197950549,4.034895291077038,4
Colorado,Clear Creek,147,2006,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,4.990432586778736,2.232377197950549,4.034895291077038,4
Colorado,Clear Creek,154,2007,1,8019,8,8019,1,9.321999999999999,.9640000152587891,.0030000001192093,.6060000228881836,.3120000076293945,56.537,.0519999980926514,42,2007,1,5.03695260241363,2.232377197950549,4.034895291077038,4
Colorado,Conejos,28,2001,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.332204510175204,2.128231705849268,3.030520099039655,4
Colorado,Conejos,44,2002,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.784189633918261,2.128231705849268,3.030520099039655,4
Colorado,Conejos,33,2003,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.49650756146648,2.128231705849268,3.030520099039655,4
Colorado,Conejos,33,2004,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.49650756146648,2.128231705849268,3.030520099039655,4
Colorado,Conejos,29,2005,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.367295829986474,2.128231705849268,3.030520099039655,4
Colorado,Conejos,25,2006,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.218875824868201,2.128231705849268,3.030520099039655,4
Colorado,Conejos,29,2007,1,8021,8,8021,1,8.4,.7280000305175781,.0020000000298023,.5300000095367432,.1069999980926514,20.708,.2860000038146973,471,2007,1,3.367295829986474,2.128231705849268,3.030520099039655,4
Colorado,Costilla,11,2001,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,2.397895272798371,1.298282483796677,2.928523523860541,4
Colorado,Costilla,12,2002,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,2.484906649788,1.298282483796677,2.928523523860541,4
Colorado,Costilla,9,2003,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,2.19722457733622,1.298282483796677,2.928523523860541,4
Colorado,Costilla,10,2004,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,2.302585092994046,1.298282483796677,2.928523523860541,4
Colorado,Costilla,16,2005,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,2.772588722239781,1.298282483796677,2.928523523860541,4
Colorado,Costilla,7,2006,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,1.945910149055313,1.298282483796677,2.928523523860541,4
Colorado,Costilla,20,2007,1,8023,8,8023,1,3.663,.6090000152587891,.0080000001192093,.5,.105,18.7,.335,274,2007,1,2.995732273553991,1.298282483796677,2.928523523860541,4
Colorado,Crowley,18,2001,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.890371757896165,1.708015475795094,3.15802117659771,4
Colorado,Crowley,17,2002,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.833213344056216,1.708015475795094,3.15802117659771,4
Colorado,Crowley,15,2003,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.70805020110221,1.708015475795094,3.15802117659771,4
Colorado,Crowley,14,2004,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.639057329615258,1.708015475795094,3.15802117659771,4
Colorado,Crowley,9,2005,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.19722457733622,1.708015475795094,3.15802117659771,4
Colorado,Crowley,16,2006,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.772588722239781,1.708015475795094,3.15802117659771,4
Colorado,Crowley,9,2007,1,8025,8,8025,1,5.518,.8290000152587891,.07,.6230000305175781,.08,23.524,.3220000076293945,162,2007,1,2.19722457733622,1.708015475795094,3.15802117659771,4
Colorado,Custer,25,2001,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,3.218875824868201,1.25361974421535,3.39440771730274,4
Colorado,Custer,38,2002,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,3.637586159726386,1.25361974421535,3.39440771730274,4
Colorado,Custer,31,2003,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,3.433987204485146,1.25361974421535,3.39440771730274,4
Colorado,Custer,25,2004,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,3.218875824868201,1.25361974421535,3.39440771730274,4
Colorado,Custer,16,2005,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,2.772588722239781,1.25361974421535,3.39440771730274,4
Colorado,Custer,19,2006,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,2.94443897916644,1.25361974421535,3.39440771730274,4
Colorado,Custer,14,2007,1,8027,8,8027,1,3.503,.9590000152587891,.0040000000596046,.6460000228881836,.1920000076293945,29.797,.145,33,2007,1,2.639057329615258,1.25361974421535,3.39440771730274,4
Colorado,Delta,347,2001,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,5.849324779946859,3.326258294997662,3.311199732013709,4
Colorado,Delta,361,2002,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,5.888877958332881,3.326258294997662,3.311199732013709,4
Colorado,Delta,359,2003,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,5.883322388488279,3.326258294997662,3.311199732013709,4
Colorado,Delta,327,2004,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,5.789960170897253,3.326258294997662,3.311199732013709,4
Colorado,Delta,350,2005,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,5.857933154483459,3.326258294997662,3.311199732013709,4
Colorado,Delta,403,2006,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,5.998936561946683,3.326258294997662,3.311199732013709,4
Colorado,Delta,448,2007,1,8029,8,8029,1,27.834,.9230000305175782,.005,.5939999961853027,.1360000038146973,27.418,.1620000076293945,526,2007,1,6.104793232414985,3.326258294997662,3.311199732013709,4
Colorado,Denver,11166,2001,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,9.320628725870305,6.318312042723043,3.572794975093134,4
Colorado,Denver,9058,2002,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,9.111403624116159,6.318312042723043,3.572794975093134,4
Colorado,Denver,7988,2003,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,8.985695694535705,6.318312042723043,3.572794975093134,4
Colorado,Denver,7420,2004,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,8.911934336161426,6.318312042723043,3.572794975093134,4
Colorado,Denver,7282,2005,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,8.893160828735379,6.318312042723043,3.572794975093134,4
Colorado,Denver,7282,2006,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,8.893160828735379,6.318312042723043,3.572794975093134,4
Colorado,Denver,7737,2007,1,8031,8,8031,1,554.636,.6530000305175782,.1110000038146973,.5019999694824219,.29,35.616,.1639999961853027,13716,2007,1,8.953769294549454,6.318312042723043,3.572794975093134,4
Colorado,Dolores,17,2001,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,2.833213344056216,.6119371251344021,3.25138173642446,4
Colorado,Dolores,16,2002,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,2.772588722239781,.6119371251344021,3.25138173642446,4
Colorado,Dolores,11,2003,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,2.397895272798371,.6119371251344021,3.25138173642446,4
Colorado,Dolores,12,2004,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,2.484906649788,.6119371251344021,3.25138173642446,4
Colorado,Dolores,11,2005,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,2.397895272798371,.6119371251344021,3.25138173642446,4
Colorado,Dolores,11,2006,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,2.397895272798371,.6119371251344021,3.25138173642446,4
Colorado,Dolores,6,2007,1,8033,8,8033,1,1.844,.9530000305175781,.0010000000149012,.6200000286102295,.0980000019073486,25.826,.14,24,2007,1,1.791759469228055,.6119371251344021,3.25138173642446,4
Colorado,Douglas,4431,2001,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.39638057119949,5.169153564953858,4.35044566422768,4
Colorado,Douglas,3945,2002,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.280204233279974,5.169153564953858,4.35044566422768,4
Colorado,Douglas,3918,2003,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.273336598504486,5.169153564953858,4.35044566422768,4
Colorado,Douglas,3799,2004,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.242493153187626,5.169153564953858,4.35044566422768,4
Colorado,Douglas,3913,2005,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.272059622210412,5.169153564953858,4.35044566422768,4
Colorado,Douglas,4386,2006,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.386172928977834,5.169153564953858,4.35044566422768,4
Colorado,Douglas,4559,2007,1,8035,8,8035,1,175.766,.9280000305175782,.01,.5410000228881836,.4070000076293945,77.51300000000001,.0189999997615814,161,2007,1,8.424858580213442,5.169153564953858,4.35044566422768,4
Colorado,Eagle,796,2001,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.679599185844383,3.729517431704115,3.912023005428146,4
Colorado,Eagle,605,2002,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.405228458030842,3.729517431704115,3.912023005428146,4
Colorado,Eagle,738,2003,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.603943824600472,3.729517431704115,3.912023005428146,4
Colorado,Eagle,752,2004,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.62273632394984,3.729517431704115,3.912023005428146,4
Colorado,Eagle,802,2005,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.687108607866515,3.729517431704115,3.912023005428146,4
Colorado,Eagle,890,2006,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.791221462726186,3.729517431704115,3.912023005428146,4
Colorado,Eagle,974,2007,1,8037,8,8037,1,41.659,.8540000152587891,.0030000001192093,.5680000305175781,.33,50,.0430000019073486,94,2007,1,6.881411303642535,3.729517431704115,3.912023005428146,4
Colorado,Elbert,148,2001,1,8039,8,8039,1,19.872,.9519999694824218,.0060000002384186,.6439999771118164,.1979999923706055,52.636,.0559999990463257,5670,2007,1,4.997212273764115,2.989311705751068,3.963400296287894,4
Colorado,Elbert,151,2002,1,8039,8,8039,1,19.872,.9519999694824218,.0060000002384186,.6439999771118164,.1979999923706055,52.636,.0559999990463257,5670,2007,1,5.017279836814924,2.989311705751068,3.963400296287894,4
Colorado,Elbert,169,2003,1,8039,8,8039,1,19.872,.9519999694824218,.0060000002384186,.6439999771118164,.1979999923706055,52.636,.0559999990463257,5670,2007,1,5.129898714923073,2.989311705751068,3.963400296287894,4
Colorado,Elbert,148,2004,1,8039,8,8039,1,19.872,.9519999694824218,.0060000002384186,.6439999771118164,.1979999923706055,52.636,.0559999990463257,5670,2007,1,4.997212273764115,2.989311705751068,3.963400296287894,4
Colorado,Elbert,152,2005,1,8039,8,8039,1,19.872,.9519999694824218,.0060000002384186,.6439999771118164,.1979999923706055,52.636,.0559999990463257,5670,2007,1,5.023880520846276,2.989311705751068,3.963400296287894,4
Colorado,Elbert,168,2006,1,8039,8,8039,1,19.872,.9519999694824218,.0060000002384186,.6439999771118164,.1979999923706055,52.636,.0559999990463257,5670,2007,1,5.123963979403259,2.989311705751068,3.963400296287894,4
